,link,price,condo_fee,bedrooms,bathrooms,vacancies,total_area_m2,address,description,rua,bairro
90,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-camburi-vitoria-es-90m2-id-2625551968/,990000.0,560.0,3,2,2,90,"Avenida Manuel Nunes do Amaral Pereira, Jardim Camburi",💎MORE FRENTE MAR - JARDIM CAMBURI,Avenida Manuel Nunes do Amaral Pereira, Jardim Camburi
91,/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-camburi-vitoria-es-58m2-id-2625462786/,400000.0,300.0,2,1,1,58,"Rua Milthor de Oliveira Fernandes, Jardim Camburi","Apartamento para Venda, Vitória / ES",Rua Milthor de Oliveira Fernandes, Jardim Camburi
92,/imovel/venda-apartamento-2-quartos-com-piscina-praia-do-sua-vitoria-es-70m2-id-2510800058/,600000.0,450.0,2,2,1,70,"Rua Dukla de Aguiar, Praia do Sua","Vende Apto de 02 Qtos. Suíte, 75 m², Reformado, Praia do Suá - Vitória/ES",Rua Dukla de Aguiar, Praia do Sua
93,/imovel/venda-apartamento-2-quartos-mobiliado-praia-do-canto-vitoria-es-70m2-id-2625750654/,740000.0,550.0,2,2,1,70,"Rua José Teixeira, Praia do Canto",Apartamento Bem Localizado No Coração da Praia do Canto - 2 quartos / 1 suíte,Rua José Teixeira, Praia do Canto
94,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-59m2-id-2619955321/,650000.0,420.0,2,2,1,59,"Rua Humberto Balbi, Jardim Camburi",Apartamento para venda possui 59 metros quadrados com 2 quartos em Jardim Camburi - Vitória - ES,Rua Humberto Balbi, Jardim Camburi
95,/imovel/venda-apartamento-2-quartos-mobiliado-bento-ferreira-vitoria-es-59m2-id-2614779054/,530000.0,420.0,2,1,2,59,"Avenida Cezar Hilal, Bento Ferreira",Lindo Apartamento 2 Quartos com Suíte e 2 vagas de garagem em Bento Ferreira,Avenida Cezar Hilal, Bento Ferreira
96,/imovel/venda-apartamento-2-quartos-mobiliado-bento-ferreira-vitoria-es-75m2-id-2615373107/,750000.0,450.0,2,2,1,75,"Rua Chafic Murad, Bento Ferreira",PERFEITO APARTAMENTO DECORADO E MONTADO EM BENTO FERREIRA,Rua Chafic Murad, Bento Ferreira
97,/imovel/venda-apartamento-3-quartos-com-piscina-enseada-do-sua-vitoria-es-96m2-id-2625727360/,1590000.0,0.0,3,4,2,96,"Rua Humberto Martins de Paula, Enseada do Suá",Apartamento para venda possui 96 metros quadrados com 3 quartos em Enseada do Suá - Vitória - ES,Rua Humberto Martins de Paula, Enseada do Suá
98,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-83m2-id-2626018973/,735771.0,1.0,3,2,2,83,"Avenida Dante Michelini, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Avenida Dante Michelini, Jardim Camburi
99,/imovel/venda-apartamento-3-quartos-com-piscina-praia-do-canto-vitoria-es-110m2-id-2625757246/,1155000.0,700.0,3,3,2,110,Praia do Canto,Apartamento de 110m² na Praia do Canto,Praia do Canto,
100,/lancamento/venda-apartamento-2-quartos-praia-do-canto-vitoria-es-61m2-id-2594757997/,999500.0,0.0,2,2,1,61,"Rua Moacir Avidos, Praia do Canto",Stage,Rua Moacir Avidos, Praia do Canto
101,/lancamento/venda-apartamento-3-quartos-praia-do-canto-vitoria-es-123m2-id-2580134641/,993099.0,0.0,2,2,1,59,"Rua Moacir Avidos, Praia do Canto",Stage,Rua Moacir Avidos, Praia do Canto
102,/lancamento/venda-apartamento-4-quartos-praia-do-canto-vitoria-es-138m2-id-2500497603/,,0.0,4,4,3,138,"Rua Elesbão Linhares, Praia do Canto",Crystal Blue All Suites,Rua Elesbão Linhares, Praia do Canto
103,/imovel/venda-apartamento-4-quartos-mobiliado-jardim-camburi-vitoria-es-150m2-id-2622583840/,1880000.0,1000.0,4,4,3,150,"Avenida Dante Michelini, Jardim Camburi",Apartamento para venda possui 150 metros quadrados com 4 quartos em Jardim Camburi - Vitória - ES,Avenida Dante Michelini, Jardim Camburi
104,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-109m2-id-2580656781/,1380000.0,700.0,3,2,2,109,"Rua Gelu Vervloet dos Santos, Jardim Camburi",Apartamento 03 quartos com suite à venda em Jardim Camburi!!,Rua Gelu Vervloet dos Santos, Jardim Camburi
105,/imovel/venda-apartamento-3-quartos-com-ar-condicionado-jardim-da-penha-vitoria-es-90m2-id-2622128625/,760000.0,290.0,3,3,1,90,Jardim da Penha,"Apartamento de 03 quartos com suíte, sol da manhã e uma vaga de garagem",Jardim da Penha,
106,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-85m2-id-2579658788/,645000.0,0.0,3,2,2,85,"Rua Oswaldo Bastos de Souza Freitas, Jardim Camburi",Apartamento 03 quartos c/suíte em Jardim Camburi - Vitória - ES - Não é vendido Decorado,Rua Oswaldo Bastos de Souza Freitas, Jardim Camburi
107,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-da-penha-vitoria-es-75m2-id-2607749078/,720000.0,450.0,2,2,1,75,"Avenida Hugo Viola, Jardim da Penha",Apartamento para venda possui 75 metros quadrados com 2 quartos em Jardim da Penha - Vitória - ES,Avenida Hugo Viola, Jardim da Penha
108,/imovel/venda-apartamento-3-quartos-bento-ferreira-vitoria-es-100m2-id-2547021479/,995925.0,,3,2,2,100,"Rua Francisco Rubim, Bento Ferreira",Apartamento de 3 quartos em Bento Ferreira - Vitória,Rua Francisco Rubim, Bento Ferreira
109,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-96m2-id-2621962328/,719000.0,600.0,3,3,2,96,"Avenida Carlos Moreira Lima, Bento Ferreira","Apartamento 3 Quartos no Edf Brahim Depes, em Bento Ferreira.",Avenida Carlos Moreira Lima, Bento Ferreira
110,/imovel/venda-apartamento-2-quartos-jardim-da-penha-vitoria-es-60m2-id-2625788455/,600000.0,0.0,2,2,0,60,Jardim da Penha,"Apartamento com 2 dormitórios à venda, 60 m² por R$ 600.000 - Jardim da Penha - Vitória/ES",Jardim da Penha,
111,/imovel/venda-apartamento-3-quartos-com-piscina-pontal-de-camburi-vitoria-es-87m2-id-2616967486/,672000.0,420.0,3,2,2,87,"Rua Vinícius de Moraes, Pontal de Camburi",Apartamento lindo 3 quartos ótima localização e com móveis embutidos,Rua Vinícius de Moraes, Pontal de Camburi
112,/imovel/venda-apartamento-2-quartos-jardim-da-penha-vitoria-es-78m2-id-2620907436/,371000.0,400.0,2,2,1,78,"Rua Doutor Moacyr Gonçalves, Jardim da Penha",Apartamento para venda com 78 metros quadrados com 2 quartos em Jardim da Penha - Vitória - ES,Rua Doutor Moacyr Gonçalves, Jardim da Penha
113,/imovel/venda-apartamento-3-quartos-com-churrasqueira-maruipe-vitoria-es-100m2-id-2621682501/,320000.0,390.0,3,2,1,100,"Rua Dário Araújo, Maruípe","Apartamento com 3 dormitórios à venda, 100 m² por R$ 320.000,00 - Maruípe - Vitória/ES",Rua Dário Araújo, Maruípe
114,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-97m2-id-2615486647/,965000.0,550.0,3,3,2,97,"Rua Dulce Brito Espíndula, Jardim Camburi","Apartamento 3 Quartos, Suíte, 2 Vagas Livres, Jardim Camburi",Rua Dulce Brito Espíndula, Jardim Camburi
115,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-70m2-id-2625667247/,499820.0,300.0,3,2,1,70,"Rua Arquiteto Décio Thevenard, Jardim Camburi",Apartamento em Rua Arquiteto Décio Thevenard - Jardim Camburi - Vitória/ES,Rua Arquiteto Décio Thevenard, Jardim Camburi
116,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-camburi-vitoria-es-100m2-id-2584257517/,910000.0,650.0,3,3,2,100,"Rua Fortunato Abreu Gagno, Jardim Camburi",Apto 03 qtos / suite Camburi,Rua Fortunato Abreu Gagno, Jardim Camburi
117,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-70m2-id-2623255816/,390000.0,368.0,3,2,1,70,"Rua Maria dos Santos Cunha, Jardim Camburi",Apartamento para venda com 70 metros quadrados com 3 quartos em Jardim Camburi - Vitória - ES,Rua Maria dos Santos Cunha, Jardim Camburi
118,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-99m2-id-2604797480/,997300.0,600.0,3,3,2,99,"Rua Professora Emília Franklin Mululo, Bento Ferreira",Apartamento com 3 quartos em Bento Ferreira - Vitória - ES,Rua Professora Emília Franklin Mululo, Bento Ferreira
119,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-77m2-id-2539180641/,817900.0,,2,2,2,77,"Rua Engenheiro Fábio Ruschi, Bento Ferreira",Apartamento 2 quartos em Bento Ferreira - Vitória,Rua Engenheiro Fábio Ruschi, Bento Ferreira
120,/imovel/venda-apartamento-3-quartos-com-cozinha-jardim-da-penha-vitoria-es-90m2-id-2625749704/,439000.0,0.0,3,2,1,90,Jardim da Penha,"Apartamento com 3 dormitórios à venda, 90 m² por R$ 439.000,00 - Jardim da Penha - Vitória/ES",Jardim da Penha,
121,/imovel/venda-apartamento-3-quartos-com-area-de-servico-jardim-da-penha-vitoria-es-80m2-id-2626008339/,420000.0,150.0,3,1,1,80,"Rua José Neves Cypreste, Jardim da Penha",Apartamento 3 quartos em Jardim da Penha,Rua José Neves Cypreste, Jardim da Penha
122,/imovel/venda-apartamento-3-quartos-com-churrasqueira-praia-do-canto-vitoria-es-126m2-id-2573479546/,450000.0,450.0,3,2,1,126,"Rua Mary Ubirajara, Praia do Canto",Apartamento para venda com 3 quartos com 126 m² em Praia do Canto - Vitória - ES,Rua Mary Ubirajara, Praia do Canto
123,/imovel/venda-apartamento-3-quartos-com-academia-bento-ferreira-vitoria-es-100m2-id-2616477349/,820000.0,900.0,3,3,1,100,"Rua Engenheiro Fábio Ruschi, Bento Ferreira",Apartamento para venda com 100 metros quadrados com 3 quartos em Bento Ferreira - Vitória - ES,Rua Engenheiro Fábio Ruschi, Bento Ferreira
124,/imovel/venda-apartamento-3-quartos-santa-luiza-vitoria-es-81m2-id-2625468977/,200000.0,,3,2,2,81,"Rua José da Silva Loureiro, Santa Luíza",05- Apartamento em Santa Luíza,Rua José da Silva Loureiro, Santa Luíza
125,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-80m2-id-2617858551/,700000.0,400.0,3,2,2,80,"Avenida Armando Duarte Rabello, Jardim Camburi","Apartamento à venda, Jardim Camburi, Vitória, ES",Avenida Armando Duarte Rabello, Jardim Camburi
126,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-83m2-id-2626018973/,735771.0,1.0,3,2,2,83,"Avenida Dante Michelini, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Avenida Dante Michelini, Jardim Camburi
127,/imovel/venda-apartamento-2-quartos-com-interfone-jardim-camburi-vitoria-es-55m2-id-2625727994/,450000.0,,2,1,1,55,Jardim Camburi,Apto 2 quartos em Jardim Camburi em frente a Faculdade Estácio,Jardim Camburi,
128,/imovel/venda-apartamento-1-quarto-com-piscina-barro-vermelho-vitoria-es-42m2-id-2626019177/,569686.0,1.0,1,1,1,42,"Rua Doutor João Carlos de Souza, Barro Vermelho",Apartamento 1 quarto em Barro Vermelho,Rua Doutor João Carlos de Souza, Barro Vermelho
129,/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-camburi-vitoria-es-64m2-id-2625554856/,591000.0,,2,2,1,64,"Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi",MORE EM JARDIM CAMBURI COM EXCLUSIVIDADE,Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi
130,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-85m2-id-2608536186/,672000.0,500.0,2,1,0,85,"Rua Oswaldo Bastos de Souza Freitas, Jardim Camburi",Apartamento 2 quartos e 1 suíte em Jardim Camburi!,Rua Oswaldo Bastos de Souza Freitas, Jardim Camburi
131,/imovel/venda-apartamento-2-quartos-santa-tereza-vitoria-es-60m2-id-2624364122/,475000.0,447.0,2,2,1,60,Santa Tereza,"Apartamento à venda, 60 m² por R$ 475.000,00 - Santa Terezinha - Vitória/ES",Santa Tereza,
132,/imovel/venda-apartamento-3-quartos-mobiliado-jardim-camburi-vitoria-es-90m2-id-2626027273/,1049990.0,620.0,3,1,2,90,"Avenida Manuel Nunes do Amaral Pereira, Jardim Camburi",🔑LUXUOSO APARTAMENTO VISTA PARA O MAR EM JARDIM CAMBURI!,Avenida Manuel Nunes do Amaral Pereira, Jardim Camburi
133,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-75m2-id-2625799676/,480000.0,370.0,3,2,1,75,Jardim Camburi,"Venda | Apartamento com 75,00 m², 3 dormitório(s), 1 vaga(s). Jardim Camburi, Vitória",Jardim Camburi,
134,/imovel/venda-apartamento-3-quartos-jucutuquara-vitoria-es-98m2-id-2610999635/,220000.0,,3,3,1,98,"Rua Professor Lellis, Jucutuquara",Apartamento com 3 dormitórios à venda em Vitória,Rua Professor Lellis, Jucutuquara
135,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-da-penha-vitoria-es-85m2-id-2625993264/,595000.0,0.0,3,2,1,85,"Rua Carijós, Jardim da Penha","Apartamento com 85 m2, todo montado, aconchegante, com espaços muito bem divididos, Jardim da Penha.",Rua Carijós, Jardim da Penha
136,/imovel/venda-apartamento-2-quartos-com-salao-de-festas-jardim-da-penha-vitoria-es-115m2-id-2618659435/,400000.0,440.0,2,2,1,115,"Avenida Anísio Fernandes Coelho, Jardim da Penha","Vendo Apto, 02 Qts, 115 m², Cozinha Americana, 01 Vaga, 400m do Mar, Jardim da Penha, Vitória/ES",Avenida Anísio Fernandes Coelho, Jardim da Penha
137,/imovel/venda-apartamento-3-quartos-fradinhos-vitoria-es-100m2-id-2498879627/,340000.0,,3,1,0,100,Fradinhos,"Apartamento em Fradinhos! Com 3Qts, 1Suíte, 100m².",Fradinhos,
138,/imovel/venda-apartamento-3-quartos-mobiliado-jardim-camburi-vitoria-es-75m2-id-2607153390/,720000.0,650.0,3,2,2,75,"Rua Gelu Vervloet dos Santos, Jardim Camburi",Apartamento para venda tem 75 metros quadrados com 3 quartos em Jardim Camburi - Vitória - ES,Rua Gelu Vervloet dos Santos, Jardim Camburi
139,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-86m2-id-2556418230/,960000.0,0.0,3,3,2,86,"Rua Carlos Delgado Guerra Pinto, Jardim Camburi",Apartamento novo já entregue com marcenaria,Rua Carlos Delgado Guerra Pinto, Jardim Camburi
140,/imovel/venda-apartamento-2-quartos-mobiliado-bento-ferreira-vitoria-es-75m2-id-2615373107/,750000.0,450.0,2,2,1,75,"Rua Chafic Murad, Bento Ferreira",PERFEITO APARTAMENTO DECORADO E MONTADO EM BENTO FERREIRA,Rua Chafic Murad, Bento Ferreira
141,/imovel/venda-apartamento-2-quartos-com-piscina-morada-de-camburi-vitoria-es-60m2-id-2606577890/,530000.0,400.0,2,1,1,60,"Avenida Pedro Depiante, Morada de Camburi",Apartamento para venda com 60 metros quadrados com 2 quartos em Morada de Camburi - Vitória - ES,Avenida Pedro Depiante, Morada de Camburi
142,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-67m2-id-2609396122/,630000.0,400.0,2,2,2,67,"Rua Chafic Murad, Bento Ferreira","Apartamento de 2 quartos em Bento Ferreira para venda, Vitória, ES",Rua Chafic Murad, Bento Ferreira
143,/imovel/venda-apartamento-3-quartos-com-churrasqueira-maruipe-vitoria-es-100m2-id-2621680985/,330000.0,500.0,3,2,1,100,"Avenida Coronel José Martins de Figueiredo, Maruípe","Apartamento com 3 dormitórios à venda, 100 m² por R$ 330.000,00 - Maruípe - Vitória/ES",Avenida Coronel José Martins de Figueiredo, Maruípe
144,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-88m2-id-2625619276/,450000.0,350.0,3,1,1,88,Jardim Camburi,(Ana Claudia) Apartamento de 3 quartos em Jardim Camburi - 2️⃣7️⃣9️⃣9️⃣8️⃣0️⃣7️⃣5️⃣8️⃣0️⃣3️⃣,Jardim Camburi,
145,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-59m2-id-2619955321/,650000.0,420.0,2,2,1,59,"Rua Humberto Balbi, Jardim Camburi",Apartamento para venda possui 59 metros quadrados com 2 quartos em Jardim Camburi - Vitória - ES,Rua Humberto Balbi, Jardim Camburi
146,/imovel/venda-apartamento-3-quartos-mobiliado-santa-helena-vitoria-es-108m2-id-2625737073/,1280000.0,,3,3,2,108,Santa Helena,LINDO APARTAMENTO PARA SE MORAR,Santa Helena,
147,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-110m2-id-2590087290/,620000.0,330.0,3,2,1,110,"Avenida Judith Leão Castello Ribeiro, Jardim Camburi","V314 Apartamento com 03 quartos, suíte, 110m², elevador, 2 por andar - Jardim Camburi - Vitória - ES",Avenida Judith Leão Castello Ribeiro, Jardim Camburi
148,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-90m2-id-2625566089/,1050000.0,620.0,3,2,2,90,"Avenida Dante Michelini, Jardim Camburi","Apartamento 3 Quartos para Venda em Vitória, Jardim Camburi, 3 dormitórios, 1 suíte, 2 banheiros, 2",Avenida Dante Michelini, Jardim Camburi
149,/imovel/venda-apartamento-3-quartos-barro-vermelho-vitoria-es-140m2-id-2625552598/,420000.0,0.0,3,2,1,140,"Avenida Nossa Senhora da Penha, Barro Vermelho",Apartamento para Venda de 3 Quartos com Suíte Barro Vermelho - Vitória - ES,Avenida Nossa Senhora da Penha, Barro Vermelho
150,/imovel/venda-apartamento-1-quarto-jardim-da-penha-vitoria-es-44m2-id-2626026370/,180000.0,,1,1,0,44,"Avenida Alziro Zarur, Jardim da Penha","17 - Apartamento , localizado em Jardim da Penha , Vitória.",Avenida Alziro Zarur, Jardim da Penha
151,/imovel/venda-apartamento-2-quartos-com-piscina-praia-do-canto-vitoria-es-70m2-id-2624173555/,725000.0,500.0,2,1,1,70,"Avenida Rio Branco, Praia do Canto",Excelente 2 quartos com suíte na Praia do Canto,Avenida Rio Branco, Praia do Canto
152,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-70m2-id-2576697573/,525000.0,300.0,3,2,1,70,"Rua Arquiteto Décio Thevenard, Jardim Camburi",Apartamento para venda tem 70 metros quadrados com 3 quartos em Jardim Camburi - Vitória - ES,Rua Arquiteto Décio Thevenard, Jardim Camburi
153,/imovel/venda-apartamento-2-quartos-com-churrasqueira-praia-do-canto-vitoria-es-75m2-id-2616334523/,529990.0,549.0,2,2,1,75,"Avenida Rio Branco, Praia do Canto",Apartamento para venda tem 75 metros quadrados com 2 quartos em Praia do Canto - Vitória - ES,Avenida Rio Branco, Praia do Canto
154,/imovel/venda-apartamento-2-quartos-lourdes-vitoria-es-88m2-id-2545496288/,320000.0,406.0,2,2,2,88,"Rua Raymundo Vieira do Espírito Santo, Lourdes","Apartamento de 2 quartos, com 88 m² no Bairro de Lourdes",Rua Raymundo Vieira do Espírito Santo, Lourdes
155,/imovel/venda-apartamento-2-quartos-com-churrasqueira-praia-do-canto-vitoria-es-75m2-id-2620649344/,530000.0,540.0,2,2,1,75,"Avenida Rio Branco, Praia do Canto",Apartamento para venda tem 75 metros quadrados com 2 quartos em Praia do Canto - Vitória - ES,Avenida Rio Branco, Praia do Canto
156,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-72m2-id-2625985726/,720000.0,1.0,3,1,2,72,"Rua Gelu Vervloet dos Santos, Jardim Camburi",PS - Apartamento 3 Quartos com Suite Jardim Camburi,Rua Gelu Vervloet dos Santos, Jardim Camburi
157,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-63m2-id-2550395762/,576028.0,280.0,2,2,2,63,"Rua Amélia da Cunha Ornelas, Bento Ferreira","Apartamento em Bento Ferreira - Vitória, ES",Rua Amélia da Cunha Ornelas, Bento Ferreira
158,/imovel/venda-apartamento-2-quartos-jardim-camburi-vitoria-es-98m2-id-2565960134/,425000.0,260.0,2,2,1,98,"Rua Carlos Martins, Jardim Camburi","Apartamento com 2 quartos, 98 m², à venda por R$ 425.000.",Rua Carlos Martins, Jardim Camburi
159,/imovel/venda-apartamento-3-quartos-centro-vitoria-es-130m2-id-2617120496/,390000.0,691.0,3,2,0,130,"Rua Aristides Navarro, Centro","OPORTUNIDADE NO CENTRO DE VITÓRIA, LINDO APARTAMENTO COM 3 QUARTOS SUÍTE!",Rua Aristides Navarro, Centro
160,/imovel/venda-apartamento-4-quartos-com-piscina-jardim-camburi-vitoria-es-106m2-id-2566676853/,1184101.0,,4,2,3,106,"Avenida Governador Eurico Rezende, Jardim Camburi","Apartamento 4 quartos em Jardim Camburi - Vitória, ES",Avenida Governador Eurico Rezende, Jardim Camburi
161,/imovel/venda-apartamento-3-quartos-com-piscina-mata-da-praia-vitoria-es-110m2-id-2609995179/,1580000.0,1100.0,3,3,2,110,"Avenida Adalberto Simão Nader, Mata da Praia","Apartamento para venda com 3 quartos, suíte e lazer completo na Mata da Praia - Vitória - ES",Avenida Adalberto Simão Nader, Mata da Praia
162,/imovel/venda-apartamento-2-quartos-morada-de-camburi-vitoria-es-75m2-id-2613570857/,330000.0,419.0,2,2,1,75,"Rua Angelindo Carareto, Morada de Camburi",Lindo e Amplo 02 Qtos Suíte Oportunidade,Rua Angelindo Carareto, Morada de Camburi
163,/imovel/venda-apartamento-3-quartos-com-sala-de-jantar-jardim-da-penha-vitoria-es-101m2-id-2625972143/,990000.0,520.0,3,3,2,101,"Rua Oscar Rodrigues de Oliveira, Jardim da Penha","Apartamento 3Q com Suíte à venda, Novinho, Jardim da Penha, Vitória, ES",Rua Oscar Rodrigues de Oliveira, Jardim da Penha
164,/imovel/venda-apartamento-3-quartos-com-piscina-enseada-do-sua-vitoria-es-98m2-id-2575566357/,780000.0,630.0,3,3,2,98,"Rua Taciano Abaurre, Enseada do Suá","Apartamento para venda com 3 quartos, suíte, lazer, 2 vagas garagem em Enseada do Suá - Vitória - ES",Rua Taciano Abaurre, Enseada do Suá
165,/imovel/venda-apartamento-3-quartos-mobiliado-jardim-camburi-vitoria-es-95m2-id-2625799675/,1050000.0,550.0,3,3,2,95,Jardim Camburi,"Venda | Apartamento com 95,00 m², 3 dormitório(s), 2 vaga(s). Jardim Camburi, Vitória",Jardim Camburi,
